Timestamp,MachineID,Temperature,Pressure,VibrationLevel,Status
2025-11-06 16:36:11,M002,80.3,3.14,1.94,Critical
2025-11-06 16:36:11,M003,40.8,1.81,0.65,Normal
2025-11-06 16:36:11,M004,38.2,2.03,0.82,Normal
2025-11-06 16:36:11,M005,39.3,2.1,0.66,Normal
2025-11-06 16:51:11,M001,32.3,1.95,0.7,Normal
2025-11-06 16:51:11,M002,43.4,2.03,1.01,Normal
2025-11-06 16:51:11,M003,55.7,2.46,0.95,Normal
2025-11-06 16:51:11,M004,33.9,2.5,0.6,Normal
2025-11-06 16:51:11,M005,46.1,2.04,0.69,Normal
2025-11-06 17:06:11,M001,56.8,2.33,0.75,Normal
2025-11-06 17:06:11,M002,46.9,2.11,0.77,Normal
2025-11-06 17:06:11,M003,54.8,2.13,0.87,Normal
2025-11-06 17:06:11,M004,80.8,3.15,2.0,Critical
2025-11-06 17:06:11,M005,38.3,2.29,0.66,Normal
2025-11-06 17:21:11,M001,69.4,2.28,1.15,Normal
2025-11-06 17:21:11,M002,45.6,2.21,0.83,Normal
2025-11-06 17:21:11,M003,81.5,3.16,1.73,Critical
2025-11-06 17:21:11,M004,42.0,2.48,1.16,Normal
2025-11-06 17:21:11,M005,81.6,3.31,1.89,Critical
2025-11-06 17:36:11,M001,30.4,1.76,0.8,Normal
2025-11-06 17:36:11,M002,50.3,2.35,1.07,Normal
2025-11-06 17:36:11,M003,55.9,2.29,0.61,Normal
2025-11-06 17:36:11,M004,58.9,2.49,0.74,Normal
2025-11-06 17:36:11,M005,55.1,1.99,0.57,Normal
2025-11-06 17:51:11,M001,49.4,1.93,1.02,Normal
2025-11-06 17:51:11,M002,56.2,1.96,0.69,Normal
2025-11-06 17:51:11,M003,46.7,2.1,0.95,Normal
2025-11-06 17:51:11,M004,30.2,1.79,0.66,Normal
2025-11-06 17:51:11,M005,79.0,3.03,1.97,Critical
2025-11-06 18:06:11,M001,81.5,3.35,2.0,Critical
2025-11-06 18:06:11,M002,64.5,2.41,1.24,Normal
2025-11-06 18:06:11,M003,66.5,1.44,0.63,Normal
2025-11-06 18:06:11,M004,52.6,2.01,0.85,Normal
2025-11-06 18:06:11,M005,73.7,3.22,1.05,Warning
2025-11-06 18:21:11,M001,54.8,2.22,0.77,Normal
2025-11-06 18:21:11,M002,36.8,1.62,0.79,Normal
2025-11-06 18:21:11,M003,84.1,3.24,1.93,Critical
2025-11-06 18:21:11,M004,32.7,1.84,0.57,Normal
2025-11-06 18:21:11,M005,61.3,2.0,0.45,Normal
2025-11-06 18:36:11,M001,49.9,1.66,0.76,Normal
2025-11-06 18:36:11,M002,39.7,2.17,0.63,Normal
2025-11-06 18:36:11,M003,48.6,1.63,0.54,Normal
2025-11-06 18:36:11,M004,48.0,1.8,0.89,Normal
2025-11-06 18:36:11,M005,48.0,2.72,1.01,Normal
2025-11-06 18:51:11,M001,47.6,2.35,1.12,Normal
2025-11-06 18:51:11,M002,81.5,3.09,1.75,Critical
2025-11-06 18:51:11,M003,65.5,2.91,1.26,Warning
2025-11-06 18:51:11,M004,77.8,3.27,1.65,Critical
2025-11-06 18:51:11,M005,82.9,3.13,1.83,Critical
2025-11-06 19:06:11,M001,60.7,1.42,0.71,Normal
2025-11-06 19:06:11,M002,80.2,3.21,1.66,Critical
2025-11-06 19:06:11,M003,46.8,2.32,0.95,Normal
2025-11-06 19:06:11,M004,34.8,1.79,1.07,Normal
2025-11-06 19:06:11,M005,45.8,1.9,1.08,Normal
2025-11-06 19:21:11,M001,51.5,2.57,0.94,Normal
2025-11-06 19:21:11,M002,83.1,3.22,2.0,Critical
2025-11-06 19:21:11,M003,48.6,2.37,0.65,Normal
2025-11-06 19:21:11,M004,66.0,3.08,1.87,Warning
2025-11-06 19:21:11,M005,41.8,2.26,0.39,Normal
2025-11-06 19:36:11,M001,35.0,1.97,0.93,Normal
2025-11-06 19:36:11,M002,46.0,2.42,1.24,Normal
2025-11-06 19:36:11,M003,47.8,2.52,0.88,Normal
2025-11-06 19:36:11,M004,41.7,1.94,0.99,Normal
2025-11-06 19:36:11,M005,21.6,2.42,0.97,Normal
2025-11-06 19:51:11,M001,52.4,1.85,1.05,Normal
2025-11-06 19:51:11,M002,45.7,2.06,0.81,Normal
2025-11-06 19:51:11,M003,84.2,3.25,1.8,Critical
2025-11-06 19:51:11,M004,51.5,2.28,0.9,Normal
2025-11-06 19:51:11,M005,41.7,1.91,0.56,Normal
2025-11-06 20:06:11,M001,42.9,1.57,0.62,Normal
2025-11-06 20:06:11,M002,32.8,1.92,0.97,Normal
2025-11-06 20:06:11,M003,33.8,2.23,1.23,Normal
2025-11-06 20:06:11,M004,46.8,1.9,0.93,Normal
2025-11-06 20:06:11,M005,56.9,1.77,0.79,Normal
2025-11-06 20:21:11,M001,46.7,1.99,1.04,Normal
2025-11-06 20:21:11,M002,49.7,2.16,0.85,Normal
2025-11-06 20:21:11,M003,57.2,2.04,0.72,Normal
2025-11-06 20:21:11,M004,51.2,2.07,0.97,Normal
2025-11-06 20:21:11,M005,53.4,2.01,0.93,Normal
2025-11-06 20:36:11,M001,49.5,1.89,0.89,Normal
2025-11-06 20:36:11,M002,57.9,2.64,0.5,Normal
2025-11-06 20:36:11,M003,40.0,1.62,1.13,Normal
2025-11-06 20:36:11,M004,44.8,1.92,0.95,Normal
2025-11-06 20:36:11,M005,37.7,2.2,0.57,Normal
2025-11-06 20:51:11,M001,45.8,2.42,0.95,Normal
2025-11-06 20:51:11,M002,41.6,2.24,0.42,Normal
2025-11-06 20:51:11,M003,28.7,2.69,0.87,Normal
2025-11-06 20:51:11,M004,43.3,1.96,0.8,Normal
2025-11-06 20:51:11,M005,48.3,1.79,0.79,Normal
2025-11-06 21:06:11,M001,39.1,1.73,0.77,Normal
2025-11-06 21:06:11,M002,43.3,1.63,0.85,Normal
2025-11-06 21:06:11,M003,40.7,2.53,1.07,Normal
2025-11-06 21:06:11,M004,44.7,2.56,0.94,Normal
2025-11-06 21:06:11,M005,52.1,1.81,0.52,Normal
2025-11-06 21:21:11,M001,48.7,2.32,1.01,Normal
2025-11-06 21:21:11,M002,79.4,3.27,1.96,Critical
2025-11-06 21:21:11,M003,25.6,1.52,0.8,Normal
2025-11-06 21:21:11,M004,44.5,1.99,0.36,Normal
2025-11-06 21:21:11,M005,35.7,2.61,0.51,Normal
2025-11-06 21:36:11,M001,43.7,2.28,0.79,Normal
2025-11-06 21:36:11,M002,34.2,2.08,0.76,Normal
2025-11-06 21:36:11,M003,40.7,2.38,0.95,Normal
2025-11-06 21:36:11,M004,57.6,1.95,0.69,Normal
2025-11-06 21:36:11,M005,34.0,2.27,0.7,Normal
2025-11-06 21:51:11,M001,42.2,2.2,0.88,Normal
2025-11-06 21:51:11,M002,59.7,2.31,0.97,Normal
2025-11-06 21:51:11,M003,35.8,2.06,0.53,Normal
2025-11-06 21:51:11,M004,83.0,3.29,1.48,Critical
2025-11-06 21:51:11,M005,48.5,1.92,0.76,Normal
2025-11-06 22:06:11,M001,48.3,2.27,1.0,Normal
2025-11-06 22:06:11,M002,83.1,3.23,2.0,Critical
2025-11-06 22:06:11,M003,77.7,3.03,1.9,Critical
2025-11-06 22:06:11,M004,18.8,1.95,0.48,Normal
2025-11-06 22:06:11,M005,43.5,1.99,0.46,Normal
2025-11-06 22:21:11,M001,39.5,2.27,0.81,Normal
2025-11-06 22:21:11,M002,44.3,2.36,0.73,Normal
2025-11-06 22:21:11,M003,44.0,1.92,0.96,Normal
2025-11-06 22:21:11,M004,53.9,1.74,0.73,Normal
2025-11-06 22:21:11,M005,38.1,2.22,0.86,Normal
2025-11-06 22:36:11,M001,42.8,2.36,1.01,Normal
2025-11-06 22:36:11,M002,51.8,2.0,0.68,Normal
2025-11-06 22:36:11,M003,53.6,2.16,0.85,Normal
2025-11-06 22:36:11,M004,49.1,2.15,0.77,Normal
2025-11-06 22:36:11,M005,56.1,2.37,0.66,Normal
2025-11-06 22:51:11,M001,51.9,1.89,0.69,Normal
2025-11-06 22:51:11,M002,50.1,1.68,0.52,Normal
2025-11-06 22:51:11,M003,55.9,1.8,0.44,Normal
2025-11-06 22:51:11,M004,48.9,2.31,0.7,Normal
2025-11-06 22:51:11,M005,43.3,2.24,1.05,Normal
2025-11-06 23:06:11,M001,50.0,2.21,0.82,Normal
2025-11-06 23:06:11,M002,46.2,2.28,0.75,Normal
2025-11-06 23:06:11,M003,56.6,2.28,0.34,Normal
2025-11-06 23:06:11,M004,79.3,3.29,2.0,Critical
2025-11-06 23:06:11,M005,51.7,2.0,1.11,Normal
2025-11-06 23:21:11,M001,85.0,3.1,1.94,Critical
2025-11-06 23:21:11,M002,50.1,2.5,0.82,Normal
2025-11-06 23:21:11,M003,45.2,2.62,1.06,Normal
2025-11-06 23:21:11,M004,82.7,3.15,1.61,Critical
2025-11-06 23:21:11,M005,32.4,2.35,0.66,Normal
2025-11-06 23:36:11,M001,42.2,1.74,0.53,Normal
2025-11-06 23:36:11,M002,49.2,1.51,0.79,Normal
2025-11-06 23:36:11,M003,36.7,2.26,1.04,Normal
2025-11-06 23:36:11,M004,42.1,1.43,0.61,Normal
2025-11-06 23:36:11,M005,66.5,2.35,0.79,Normal
2025-11-06 23:51:11,M001,39.7,1.84,0.73,Normal
2025-11-06 23:51:11,M002,42.6,2.3,0.86,Normal
2025-11-06 23:51:11,M003,44.8,2.21,1.01,Normal
2025-11-06 23:51:11,M004,44.1,2.05,0.74,Normal
2025-11-06 23:51:11,M005,75.5,2.85,1.61,Warning
2025-11-07 00:06:11,M001,48.2,2.27,0.63,Normal
2025-11-07 00:06:11,M002,78.5,3.18,2.0,Critical
2025-11-07 00:06:11,M003,52.7,2.06,0.73,Normal
2025-11-07 00:06:11,M004,43.9,1.62,0.72,Normal
2025-11-07 00:06:11,M005,38.9,1.44,1.08,Normal
2025-11-07 00:21:11,M001,44.4,1.87,1.04,Normal
2025-11-07 00:21:11,M002,45.9,1.65,0.9,Normal
2025-11-07 00:21:11,M003,47.2,2.1,0.83,Normal
2025-11-07 00:21:11,M004,50.5,2.34,0.64,Normal
2025-11-07 00:21:11,M005,80.7,3.3,1.7,Critical
2025-11-07 00:36:11,M001,45.7,1.52,0.99,Normal
2025-11-07 00:36:11,M002,46.1,2.16,0.74,Normal
2025-11-07 00:36:11,M003,36.1,2.12,0.74,Normal
2025-11-07 00:36:11,M004,82.0,3.14,1.64,Critical
2025-11-07 00:36:11,M005,31.8,2.14,1.14,Normal
2025-11-07 00:51:11,M001,32.0,1.92,0.77,Normal
2025-11-07 00:51:11,M002,54.0,1.78,0.8,Normal
2025-11-07 00:51:11,M003,40.0,2.07,0.98,Normal
2025-11-07 00:51:11,M004,44.7,2.1,0.76,Normal
2025-11-07 00:51:11,M005,83.5,3.15,1.7,Critical
2025-11-07 01:06:11,M001,39.7,1.94,0.71,Normal
2025-11-07 01:06:11,M002,54.6,2.13,0.8,Normal
2025-11-07 01:06:11,M003,48.4,2.11,0.97,Normal
2025-11-07 01:06:11,M004,83.0,3.43,1.93,Critical
2025-11-07 01:06:11,M005,36.1,1.94,0.67,Normal
2025-11-07 01:21:11,M001,40.1,2.03,1.04,Normal
2025-11-07 01:21:11,M002,45.5,2.2,0.73,Normal
2025-11-07 01:21:11,M003,41.4,1.9,0.32,Normal
2025-11-07 01:21:11,M004,46.6,1.99,0.53,Normal
2025-11-07 01:21:11,M005,53.7,2.17,0.72,Normal
2025-11-07 01:36:11,M001,46.8,1.78,0.93,Normal
2025-11-07 01:36:11,M002,27.7,2.19,0.88,Normal
2025-11-07 01:36:11,M003,38.8,1.58,0.55,Normal
2025-11-07 01:36:11,M004,43.1,1.79,0.58,Normal
2025-11-07 01:36:11,M005,57.3,1.82,0.86,Normal
2025-11-07 01:51:11,M001,52.7,2.16,0.8,Normal
2025-11-07 01:51:11,M002,44.8,1.99,1.08,Normal
2025-11-07 01:51:11,M003,49.5,2.03,0.89,Normal
2025-11-07 01:51:11,M004,49.1,1.95,0.74,Normal
2025-11-07 01:51:11,M005,41.2,1.73,0.46,Normal
2025-11-07 02:06:11,M001,41.0,1.19,0.78,Normal
2025-11-07 02:06:11,M002,49.3,1.88,0.6,Normal
2025-11-07 02:06:11,M003,51.1,2.01,0.67,Normal
2025-11-07 02:06:11,M004,40.9,1.92,0.63,Normal
2025-11-07 02:06:11,M005,73.6,2.56,1.74,Warning
2025-11-07 02:21:11,M001,79.9,3.04,1.88,Critical
2025-11-07 02:21:11,M002,18.9,1.92,0.75,Normal
2025-11-07 02:21:11,M003,49.3,1.64,0.71,Normal
2025-11-07 02:21:11,M004,42.6,2.17,0.7,Normal
2025-11-07 02:21:11,M005,37.1,2.5,0.64,Normal
2025-11-07 02:36:11,M001,80.2,3.31,1.82,Critical
2025-11-07 02:36:11,M002,42.4,2.28,0.66,Normal
2025-11-07 02:36:11,M003,62.6,2.19,1.09,Normal
2025-11-07 02:36:11,M004,41.9,2.05,0.66,Normal
2025-11-07 02:36:11,M005,36.9,2.1,1.0,Normal
2025-11-07 02:51:11,M001,51.2,2.0,0.71,Normal
2025-11-07 02:51:11,M002,46.8,2.26,0.56,Normal
2025-11-07 02:51:11,M003,43.0,1.99,1.08,Normal
2025-11-07 02:51:11,M004,46.1,1.97,0.69,Normal
2025-11-07 02:51:11,M005,43.4,1.5,1.15,Normal
2025-11-07 03:06:11,M001,35.6,1.87,0.62,Normal
2025-11-07 03:06:11,M002,61.1,1.95,1.04,Normal
2025-11-07 03:06:11,M003,36.1,1.71,0.66,Normal
2025-11-07 03:06:11,M004,60.0,1.72,0.75,Normal
2025-11-07 03:06:11,M005,70.9,3.1,1.43,Warning
2025-11-07 03:21:11,M001,52.3,2.25,0.79,Normal
2025-11-07 03:21:11,M002,49.2,1.96,1.03,Normal
2025-11-07 03:21:11,M003,73.2,3.06,1.31,Critical
2025-11-07 03:21:11,M004,20.9,2.34,0.79,Normal
2025-11-07 03:21:11,M005,75.7,3.28,2.0,Critical
2025-11-07 03:36:11,M001,74.6,2.96,1.26,Warning
2025-11-07 03:36:11,M002,31.3,2.16,0.72,Normal
2025-11-07 03:36:11,M003,45.0,2.12,0.67,Normal
2025-11-07 03:36:11,M004,49.1,1.9,0.58,Normal
2025-11-07 03:36:11,M005,32.4,2.3,1.09,Normal
2025-11-07 03:51:11,M001,42.7,2.05,0.76,Normal
2025-11-07 03:51:11,M002,78.9,3.06,1.89,Critical
2025-11-07 03:51:11,M003,35.1,2.15,0.86,Normal
2025-11-07 03:51:11,M004,47.1,1.86,0.57,Normal
2025-11-07 03:51:11,M005,44.7,2.41,0.81,Normal
2025-11-07 04:06:11,M001,49.9,1.91,0.74,Normal
2025-11-07 04:06:11,M002,47.6,2.06,1.01,Normal
2025-11-07 04:06:11,M003,37.2,1.84,1.07,Normal
2025-11-07 04:06:11,M004,54.0,2.27,1.19,Normal
2025-11-07 04:06:11,M005,80.7,3.3,1.83,Critical
2025-11-07 04:21:11,M001,49.6,1.81,0.81,Normal
2025-11-07 04:21:11,M002,36.1,3.0,0.8,Normal
2025-11-07 04:21:11,M003,39.2,2.34,0.76,Normal
2025-11-07 04:21:11,M004,37.1,2.25,0.92,Normal
2025-11-07 04:21:11,M005,54.6,2.06,0.97,Normal
2025-11-07 04:36:11,M001,84.4,3.32,1.62,Critical
2025-11-07 04:36:11,M002,45.5,2.1,0.95,Normal
2025-11-07 04:36:11,M003,77.9,3.15,1.88,Critical
2025-11-07 04:36:11,M004,50.2,2.78,0.59,Normal
2025-11-07 04:36:11,M005,79.9,3.21,1.92,Critical
2025-11-07 04:51:11,M001,82.7,3.12,1.84,Critical
2025-11-07 04:51:11,M002,53.7,1.44,1.09,Normal
2025-11-07 04:51:11,M003,48.0,2.55,0.73,Normal
2025-11-07 04:51:11,M004,47.9,2.56,0.78,Normal
2025-11-07 04:51:11,M005,78.2,3.18,1.78,Critical
2025-11-07 05:06:11,M001,55.3,1.28,0.5,Normal
2025-11-07 05:06:11,M002,33.9,2.7,0.8,Normal
2025-11-07 05:06:11,M003,46.5,2.27,0.79,Normal
2025-11-07 05:06:11,M004,31.2,2.02,1.12,Normal
2025-11-07 05:06:11,M005,54.8,2.23,0.47,Normal
2025-11-07 05:21:11,M001,59.2,2.28,0.55,Normal
2025-11-07 05:21:11,M002,82.7,3.07,1.82,Critical
2025-11-07 05:21:11,M003,50.4,2.34,0.98,Normal
2025-11-07 05:21:11,M004,43.5,2.08,0.52,Normal
2025-11-07 05:21:11,M005,49.3,1.9,0.53,Normal
2025-11-07 05:36:11,M001,41.0,2.42,0.53,Normal
2025-11-07 05:36:11,M002,35.7,2.31,0.9,Normal
2025-11-07 05:36:11,M003,37.3,2.44,0.64,Normal
2025-11-07 05:36:11,M004,37.7,1.82,0.93,Normal
2025-11-07 05:36:11,M005,44.0,2.05,0.63,Normal
2025-11-07 05:51:11,M001,52.3,2.78,0.73,Normal
2025-11-07 05:51:11,M002,47.3,2.28,0.56,Normal
2025-11-07 05:51:11,M003,48.2,2.11,0.78,Normal
2025-11-07 05:51:11,M004,53.6,2.19,0.65,Normal
2025-11-07 05:51:11,M005,36.5,1.99,0.41,Normal
2025-11-07 06:06:11,M001,33.2,2.07,0.58,Normal
2025-11-07 06:06:11,M002,42.3,2.27,0.85,Normal
2025-11-07 06:06:11,M003,32.7,2.18,0.73,Normal
2025-11-07 06:06:11,M004,34.3,2.23,0.68,Normal
2025-11-07 06:06:11,M005,45.2,1.7,0.39,Normal
2025-11-07 06:21:11,M001,39.6,2.28,0.97,Normal
2025-11-07 06:21:11,M002,80.1,3.07,2.0,Critical
2025-11-07 06:21:11,M003,34.1,1.7,0.92,Normal
2025-11-07 06:21:11,M004,47.0,2.15,0.5,Normal
2025-11-07 06:21:11,M005,31.2,2.41,0.6,Normal
2025-11-07 06:36:11,M001,45.0,2.86,0.6,Normal
2025-11-07 06:36:11,M002,46.6,1.89,0.93,Normal
2025-11-07 06:36:11,M003,50.6,2.07,0.86,Normal
2025-11-07 06:36:11,M004,46.5,1.63,0.68,Normal
2025-11-07 06:36:11,M005,38.6,1.95,0.92,Normal
2025-11-07 06:51:11,M001,35.6,2.79,0.73,Normal
2025-11-07 06:51:11,M002,46.7,1.86,0.89,Normal
2025-11-07 06:51:11,M003,39.1,2.04,0.8,Normal
2025-11-07 06:51:11,M004,31.4,2.3,0.5,Normal
2025-11-07 06:51:11,M005,52.3,2.23,0.49,Normal
2025-11-07 07:06:11,M001,80.0,3.17,1.79,Critical
2025-11-07 07:06:11,M002,49.2,1.9,0.62,Normal
2025-11-07 07:06:11,M003,36.9,2.18,0.63,Normal
2025-11-07 07:06:11,M004,44.6,2.05,0.64,Normal
2025-11-07 07:06:11,M005,82.1,3.19,1.77,Critical
2025-11-07 07:21:11,M001,45.0,2.05,0.8,Normal
2025-11-07 07:21:11,M002,32.1,1.54,0.92,Normal
2025-11-07 07:21:11,M003,54.2,2.34,0.59,Normal
2025-11-07 07:21:11,M004,49.7,2.47,1.06,Normal
2025-11-07 07:21:11,M005,49.0,2.05,1.14,Normal
2025-11-07 07:36:11,M001,50.1,2.26,0.75,Normal
2025-11-07 07:36:11,M002,41.8,1.8,1.06,Normal
2025-11-07 07:36:11,M003,34.9,2.17,0.76,Normal
2025-11-07 07:36:11,M004,55.7,2.58,0.84,Normal
2025-11-07 07:36:11,M005,48.7,2.31,1.19,Normal
2025-11-07 07:51:11,M001,30.8,1.89,0.5,Normal
2025-11-07 07:51:11,M002,52.8,1.73,0.59,Normal
2025-11-07 07:51:11,M003,74.2,3.04,1.75,Critical
2025-11-07 07:51:11,M004,43.7,2.37,0.71,Normal
2025-11-07 07:51:11,M005,80.5,3.29,1.5,Critical
2025-11-07 08:06:11,M001,40.8,2.41,0.92,Normal
2025-11-07 08:06:11,M002,47.4,1.89,0.58,Normal
2025-11-07 08:06:11,M003,29.4,1.84,0.8,Normal
2025-11-07 08:06:11,M004,42.6,2.59,0.76,Normal
2025-11-07 08:06:11,M005,41.7,2.09,0.84,Normal
2025-11-07 08:21:11,M001,48.0,2.12,0.88,Normal
2025-11-07 08:21:11,M002,30.7,2.27,0.72,Normal
2025-11-07 08:21:11,M003,42.5,2.03,0.61,Normal
2025-11-07 08:21:11,M004,43.8,2.11,0.91,Normal
2025-11-07 08:21:11,M005,79.2,3.49,2.0,Critical
2025-11-07 08:36:11,M001,36.5,1.9,0.62,Normal
2025-11-07 08:36:11,M002,56.1,1.83,0.75,Normal
2025-11-07 08:36:11,M003,19.3,1.59,1.25,Normal
2025-11-07 08:36:11,M004,52.6,1.92,0.79,Normal
2025-11-07 08:36:11,M005,50.6,1.87,1.28,Normal
2025-11-07 08:51:11,M001,46.3,2.15,0.96,Normal
2025-11-07 08:51:11,M002,43.1,1.7,0.85,Normal
2025-11-07 08:51:11,M003,47.7,2.36,0.85,Normal
2025-11-07 08:51:11,M004,45.7,1.63,0.63,Normal
2025-11-07 08:51:11,M005,50.4,2.53,0.65,Normal
2025-11-07 09:06:11,M001,77.0,3.13,1.85,Critical
2025-11-07 09:06:11,M002,44.6,2.02,0.81,Normal
2025-11-07 09:06:11,M003,49.5,1.58,0.38,Normal
2025-11-07 09:06:11,M004,36.0,1.54,0.88,Normal
2025-11-07 09:06:11,M005,58.0,1.75,0.56,Normal
2025-11-07 09:21:11,M001,73.4,3.06,1.89,Critical
2025-11-07 09:21:11,M002,61.0,2.53,1.05,Normal
2025-11-07 09:21:11,M003,76.9,3.35,1.73,Critical
2025-11-07 09:21:11,M004,28.3,2.38,0.86,Normal
2025-11-07 09:21:11,M005,41.4,2.32,0.79,Normal
2025-11-07 09:36:11,M001,57.3,2.33,1.03,Normal
2025-11-07 09:36:11,M002,82.5,3.35,1.9,Critical
2025-11-07 09:36:11,M003,50.2,1.96,0.66,Normal
2025-11-07 09:36:11,M004,43.8,2.51,1.04,Normal
2025-11-07 09:36:11,M005,28.6,2.16,1.0,Normal
2025-11-07 09:51:11,M001,55.1,2.1,0.57,Normal
2025-11-07 09:51:11,M002,35.3,2.5,0.89,Normal
2025-11-07 09:51:11,M003,48.7,1.96,0.72,Normal
2025-11-07 09:51:11,M004,46.7,2.34,0.71,Normal
2025-11-07 09:51:11,M005,39.2,2.11,0.69,Normal
2025-11-07 10:06:11,M001,46.4,2.06,0.6,Normal
2025-11-07 10:06:11,M002,34.6,2.12,0.97,Normal
2025-11-07 10:06:11,M003,43.3,2.67,0.7,Normal
2025-11-07 10:06:11,M004,45.5,2.47,0.99,Normal
2025-11-07 10:06:11,M005,37.2,2.49,1.16,Normal
2025-11-07 10:21:11,M001,60.0,1.8,1.1,Normal
2025-11-07 10:21:11,M002,47.7,1.98,1.03,Normal
2025-11-07 10:21:11,M003,55.4,2.29,0.68,Normal
2025-11-07 10:21:11,M004,76.3,3.18,2.0,Critical
2025-11-07 10:21:11,M005,83.2,3.03,1.73,Critical
2025-11-07 10:36:11,M001,47.2,2.24,0.63,Normal
2025-11-07 10:36:11,M002,43.6,2.13,0.89,Normal
2025-11-07 10:36:11,M003,33.2,2.23,0.99,Normal
2025-11-07 10:36:11,M004,52.8,2.11,0.99,Normal
2025-11-07 10:36:11,M005,38.6,1.75,1.16,Normal
2025-11-07 10:51:11,M001,51.0,2.81,0.95,Normal
2025-11-07 10:51:11,M002,53.0,1.76,0.88,Normal
2025-11-07 10:51:11,M003,42.3,2.53,0.78,Normal
2025-11-07 10:51:11,M004,50.0,2.35,0.2,Normal
2025-11-07 10:51:11,M005,41.0,1.8,0.92,Normal
2025-11-07 11:06:11,M001,54.6,2.2,0.79,Normal
2025-11-07 11:06:11,M002,45.4,2.02,1.04,Normal
2025-11-07 11:06:11,M003,52.0,1.9,0.7,Normal
2025-11-07 11:06:11,M004,44.0,2.57,0.96,Normal
2025-11-07 11:06:11,M005,60.9,2.02,1.15,Normal
2025-11-07 11:21:11,M001,55.8,2.3,0.64,Normal
2025-11-07 11:21:11,M002,58.9,2.06,0.67,Normal
2025-11-07 11:21:11,M003,52.5,2.26,0.82,Normal
2025-11-07 11:21:11,M004,37.8,1.88,0.95,Normal
2025-11-07 11:21:11,M005,40.9,2.6,0.58,Normal
2025-11-07 11:36:11,M001,41.8,1.49,0.97,Normal
2025-11-07 11:36:11,M002,84.5,3.2,1.81,Critical
2025-11-07 11:36:11,M003,45.6,1.72,0.57,Normal
2025-11-07 11:36:11,M004,41.2,2.33,0.92,Normal
2025-11-07 11:36:11,M005,79.6,3.11,1.88,Critical
2025-11-07 11:51:11,M001,43.6,2.51,0.9,Normal
2025-11-07 11:51:11,M002,46.3,2.19,0.6,Normal
2025-11-07 11:51:11,M003,61.2,2.13,1.17,Normal
2025-11-07 11:51:11,M004,48.0,2.0,0.51,Normal
2025-11-07 11:51:11,M005,30.3,2.26,1.1,Normal
2025-11-07 12:06:11,M001,41.0,2.0,1.0,Normal
2025-11-07 12:06:11,M002,33.3,2.01,0.65,Normal
2025-11-07 12:06:11,M003,38.8,2.17,0.69,Normal
2025-11-07 12:06:11,M004,60.7,2.37,0.99,Normal
2025-11-07 12:06:11,M005,42.6,1.84,0.81,Normal
2025-11-07 12:21:11,M001,79.6,3.13,1.87,Critical
2025-11-07 12:21:11,M002,45.5,2.23,0.95,Normal
2025-11-07 12:21:11,M003,63.0,2.05,0.7,Normal
2025-11-07 12:21:11,M004,46.4,2.16,0.63,Normal
2025-11-07 12:21:11,M005,37.2,2.65,0.91,Normal
2025-11-07 12:36:11,M001,41.1,2.04,0.57,Normal
2025-11-07 12:36:11,M002,39.7,2.46,0.95,Normal
2025-11-07 12:36:11,M003,78.6,3.16,1.76,Critical
2025-11-07 12:36:11,M004,49.9,2.33,1.31,Normal
2025-11-07 12:36:11,M005,36.8,2.06,0.99,Normal
2025-11-07 12:51:11,M001,49.5,2.02,0.69,Normal
2025-11-07 12:51:11,M002,33.4,2.02,0.86,Normal
2025-11-07 12:51:11,M003,42.3,2.36,0.58,Normal
2025-11-07 12:51:11,M004,41.0,2.58,0.74,Normal
2025-11-07 12:51:11,M005,34.8,2.59,0.81,Normal
2025-11-07 13:06:11,M001,47.5,2.36,0.83,Normal
2025-11-07 13:06:11,M002,43.1,2.04,0.87,Normal
2025-11-07 13:06:11,M003,83.0,3.24,2.0,Critical
2025-11-07 13:06:11,M004,36.2,2.02,0.56,Normal
2025-11-07 13:06:11,M005,42.6,1.88,0.2,Normal
2025-11-07 13:21:11,M001,45.8,1.66,0.88,Normal
2025-11-07 13:21:11,M002,52.2,2.32,0.8,Normal
2025-11-07 13:21:11,M003,45.7,2.2,0.49,Normal
2025-11-07 13:21:11,M004,55.1,2.82,1.45,Warning
2025-11-07 13:21:11,M005,53.7,1.7,0.56,Normal
2025-11-07 13:36:11,M001,47.2,2.18,1.11,Normal
2025-11-07 13:36:11,M002,80.1,2.85,1.78,Critical
2025-11-07 13:36:11,M003,46.7,2.35,0.6,Normal
2025-11-07 13:36:11,M004,45.9,1.54,0.79,Normal
2025-11-07 13:36:11,M005,34.1,2.27,0.77,Normal
2025-11-07 13:51:11,M001,42.0,1.76,0.84,Normal
2025-11-07 13:51:11,M002,28.7,2.03,0.84,Normal
2025-11-07 13:51:11,M003,35.8,1.78,0.95,Normal
2025-11-07 13:51:11,M004,41.3,2.65,0.8,Normal
2025-11-07 13:51:11,M005,48.5,2.26,1.05,Normal
2025-11-07 14:06:11,M001,43.8,2.72,0.75,Normal
2025-11-07 14:06:11,M002,54.5,2.36,0.72,Normal
2025-11-07 14:06:11,M003,45.2,2.19,0.87,Normal
2025-11-07 14:06:11,M004,53.7,1.88,0.48,Normal
2025-11-07 14:06:11,M005,37.0,2.28,0.8,Normal
2025-11-07 14:21:11,M001,82.0,3.25,1.84,Critical
2025-11-07 14:21:11,M002,85.0,3.28,1.19,Critical
